accuracy,precision_attack,recall_attack,f1_attack,fpr,tn,fp,fn,tp,n,n_attack,threshold,average_precision,roc_auc,ftp_recall,ftp_support,ssh_recall,ssh_support,model,split,scenario,job,fit_seconds,max_depth,min_samples_leaf,n_estimators,learning_rate
0.9996240329694165,0.9928693225856456,0.9950287400963181,0.9939478584729982,0.00022882384543446683,200982,46,32,6405,207465,6437,0.5,0.9991933360772371,0.9998726987590139,0.9983753046303818,3693,0.9905247813411079,2744,random_forest,random,without_port,W3-04,4.6,16,5.0,100.0,
0.9996240329694165,0.9930221739804621,0.9948733882243281,0.9939469191370479,0.00022384941401197843,200983,45,33,6404,207465,6437,0.5,0.9992148688561169,0.9998755943927783,0.9981045220687788,3693,0.9905247813411079,2744,random_forest,random,without_port,W3-04,4.4,None,5.0,100.0,
0.9972525486226592,0.9219042140083418,0.9958054994562684,0.9574309185959672,0.0027011162624112064,200485,543,27,6410,207465,6437,0.5,0.998497612576126,0.999827951673435,0.9989168697535878,3693,0.9916180758017493,2744,random_forest,random,without_port,W3-04,6.6,10,5.0,150.0,
0.9996288530595522,0.9930232558139535,0.9950287400963181,0.9940249864204237,0.00022384941401197843,200983,45,32,6405,207465,6437,0.5,0.9992301919530503,0.9998775163146281,0.9981045220687788,3693,0.9908892128279884,2744,random_forest,random,without_port,W3-04,6.4,16,5.0,150.0,
0.9996384932398236,0.9930254184748915,0.9953394438402983,0.994181084645822,0.00022384941401197843,200983,45,30,6407,207465,6437,0.5,0.99927038395367,0.9998780051025532,0.9989168697535878,3693,0.9905247813411079,2744,random_forest,random,without_port,W3-04,6.4,None,5.0,150.0,
0.9987756971055358,0.9657978002109386,0.9958054994562684,0.9805721278874101,0.001129195932904869,200801,227,27,6410,207465,6437,0.5,0.9986169947938836,0.9998313461413586,0.999458434876794,3693,0.9908892128279884,2744,random_forest,random,without_port,W3-04,13.6,10,5.0,300.0,
0.9996336731496879,0.9931772367808963,0.9950287400963181,0.9941021263386621,0.00021887498258949003,200984,44,32,6405,207465,6437,0.5,0.9992966696785731,0.9998779235735001,0.9983753046303818,3693,0.9905247813411079,2744,random_forest,random,without_port,W3-04,20.6,16,5.0,300.0,
0.9996384932398236,0.9931782945736434,0.9951840919683083,0.9941801815783348,0.00021887498258949003,200984,44,31,6406,207465,6437,0.5,0.9993598608517892,0.9998795862252331,0.9983753046303818,3693,0.9908892128279884,2744,random_forest,random,without_port,W3-04,20.6,None,5.0,300.0,
0.9989347600800135,0.9680722891566265,0.9986018331520895,0.9831000994111799,0.0010545794615675428,200816,212,9,6428,207465,6437,0.5,0.9996967793710566,0.9999610511370345,0.9997292174383969,3693,0.9970845481049563,2744,xgboost,random,without_port,W3-06,2.0,3,,100.0,0.08
0.9993782083724966,0.9818209593644974,0.9984464812800994,0.990063929754294,0.0005919573392761207,200909,119,10,6427,207465,6437,0.5,0.9997051015250081,0.9999358157699223,0.999458434876794,3693,0.9970845481049563,2744,xgboost,random,without_port,W3-06,2.1,4,,100.0,0.08
0.999831296845251,0.9962790697674418,0.9982911294081094,0.9972840847365562,0.00011938635413972183,201004,24,11,6426,207465,6437,0.5,0.9998040282781778,0.9999644096703517,0.9997292174383969,3693,0.9963556851311953,2744,xgboost,random,without_port,W3-06,2.4,6,,100.0,0.08
0.9997107945918589,0.9918247724818757,0.9989125368960696,0.9953560371517027,0.0002636448653918857,200975,53,7,6430,207465,6437,0.5,0.9998408167308831,0.9999790868318852,0.999458434876794,3693,0.9981778425655977,2744,xgboost,random,without_port,W3-06,3.2,3,,200.0,0.08
0.9998794977466079,0.9975170701427685,0.9986018331520895,0.9980591568977564,7.959090275981455e-05,201012,16,9,6428,207465,6437,0.5,0.9998282318004024,0.9999571052854199,0.9991876523151909,3693,0.9978134110787172,2744,xgboost,random,without_port,W3-06,3.8,4,,200.0,0.08
0.9998987781071506,0.9984462399005594,0.9982911294081094,0.99836867862969,4.97443142248841e-05,201018,10,11,6426,207465,6437,0.5,0.9998505462046366,0.9999672910075519,0.999458434876794,3693,0.9967201166180758,2744,xgboost,random,without_port,W3-06,5.2,6,,200.0,0.08
